logs/depth.did.Rap1.3M.log.err-910:real	0m31.929s
logs/depth.did.Rap1.3M.log.err-911:real	0m34.919s
logs/depth.did.Rap1.3M.log.err-912:real	0m29.998s
logs/depth.did.Rap1.3M.log.err-913:real	0m29.953s
logs/depth.did.Rap1.3M.log.err-914:real	0m32.138s
logs/depth.did.Rap1.3M.log.err-915:real	0m33.167s
logs/depth.did.Rap1.3M.log.err-916:real	0m38.525s
logs/depth.did.Rap1.3M.log.err-917:real	0m34.863s
logs/depth.did.Rap1.3M.log.err-918:real	0m33.417s
logs/depth.did.Rap1.3M.log.err-919:real	0m29.669s
logs/depth.did.Rap1.3M.log.err-92:real	0m34.387s
logs/depth.did.Rap1.3M.log.err-920:real	0m30.415s
logs/depth.did.Rap1.3M.log.err-921:real	0m34.718s
logs/depth.did.Rap1.3M.log.err-922:real	0m34.121s
logs/depth.did.Rap1.3M.log.err-923:real	0m34.414s
logs/depth.did.Rap1.3M.log.err-924:real	0m29.770s
logs/depth.did.Rap1.3M.log.err-925:real	0m30.881s
logs/depth.did.Rap1.3M.log.err-926:real	0m31.977s
logs/depth.did.Rap1.3M.log.err-927:real	0m35.007s
logs/depth.did.Rap1.3M.log.err-928:real	0m29.753s
logs/depth.did.Rap1.3M.log.err-929:real	0m29.775s
logs/depth.did.Rap1.3M.log.err-93:real	0m30.420s
logs/depth.did.Rap1.3M.log.err-930:real	0m32.098s
logs/depth.did.Rap1.3M.log.err-931:real	0m33.020s
logs/depth.did.Rap1.3M.log.err-932:real	0m38.170s
logs/depth.did.Rap1.3M.log.err-933:real	0m34.335s
logs/depth.did.Rap1.3M.log.err-934:real	0m33.289s
logs/depth.did.Rap1.3M.log.err-935:real	0m29.500s
logs/depth.did.Rap1.3M.log.err-936:real	0m29.597s
logs/depth.did.Rap1.3M.log.err-937:real	0m34.204s
logs/depth.did.Rap1.3M.log.err-938:real	0m34.180s
logs/depth.did.Rap1.3M.log.err-939:real	0m35.605s
logs/depth.did.Rap1.3M.log.err-94:real	0m30.999s
logs/depth.did.Rap1.3M.log.err-940:real	0m30.142s
logs/depth.did.Rap1.3M.log.err-941:real	0m30.414s
logs/depth.did.Rap1.3M.log.err-942:real	0m34.687s
logs/depth.did.Rap1.3M.log.err-943:real	1m18.478s
logs/depth.did.Rap1.3M.log.err-944:real	0m36.047s
logs/depth.did.Rap1.3M.log.err-945:real	0m34.372s
logs/depth.did.Rap1.3M.log.err-946:real	0m32.592s
logs/depth.did.Rap1.3M.log.err-947:real	0m34.378s
logs/depth.did.Rap1.3M.log.err-948:real	0m34.712s
logs/depth.did.Rap1.3M.log.err-949:real	0m29.697s
logs/depth.did.Rap1.3M.log.err-95:real	0m34.265s
logs/depth.did.Rap1.3M.log.err-950:real	0m31.117s
logs/depth.did.Rap1.3M.log.err-951:real	0m31.971s
logs/depth.did.Rap1.3M.log.err-952:real	0m34.986s
logs/depth.did.Rap1.3M.log.err-953:real	0m29.673s
logs/depth.did.Rap1.3M.log.err-954:real	0m30.245s
logs/depth.did.Rap1.3M.log.err-955:real	0m31.835s
logs/depth.did.Rap1.3M.log.err-956:real	0m33.233s
logs/depth.did.Rap1.3M.log.err-957:real	0m35.578s
logs/depth.did.Rap1.3M.log.err-958:real	0m34.170s
logs/depth.did.Rap1.3M.log.err-959:real	0m33.430s
logs/depth.did.Rap1.3M.log.err-96:real	1m25.805s
logs/depth.did.Rap1.3M.log.err-960:real	0m30.326s
logs/depth.did.Rap1.3M.log.err-961:real	0m30.168s
logs/depth.did.Rap1.3M.log.err-962:real	0m35.411s
logs/depth.did.Rap1.3M.log.err-963:real	0m34.274s
logs/depth.did.Rap1.3M.log.err-964:real	0m35.227s
logs/depth.did.Rap1.3M.log.err-965:real	0m29.968s
logs/depth.did.Rap1.3M.log.err-966:real	0m30.467s
logs/depth.did.Rap1.3M.log.err-967:real	0m35.357s
logs/depth.did.Rap1.3M.log.err-968:real	0m36.524s
logs/depth.did.Rap1.3M.log.err-969:real	0m34.570s
logs/depth.did.Rap1.3M.log.err-97:real	0m34.537s
logs/depth.did.Rap1.3M.log.err-970:real	0m34.254s
logs/depth.did.Rap1.3M.log.err-971:real	0m34.217s
logs/depth.did.Rap1.3M.log.err-972:real	0m34.157s
logs/depth.did.Rap1.3M.log.err-973:real	0m29.905s
logs/depth.did.Rap1.3M.log.err-974:real	0m30.434s
logs/depth.did.Rap1.3M.log.err-975:real	0m31.784s
logs/depth.did.Rap1.3M.log.err-976:real	0m34.914s
logs/depth.did.Rap1.3M.log.err-977:real	0m30.363s
logs/depth.did.Rap1.3M.log.err-978:real	0m29.613s
logs/depth.did.Rap1.3M.log.err-979:real	0m32.158s
logs/depth.did.Rap1.3M.log.err-98:real	0m30.720s
logs/depth.did.Rap1.3M.log.err-980:real	0m33.322s
logs/depth.did.Rap1.3M.log.err-981:real	0m38.362s
logs/depth.did.Rap1.3M.log.err-982:real	0m34.364s
logs/depth.did.Rap1.3M.log.err-983:real	0m33.193s
logs/depth.did.Rap1.3M.log.err-984:real	0m29.587s
logs/depth.did.Rap1.3M.log.err-985:real	0m30.057s
logs/depth.did.Rap1.3M.log.err-986:real	0m34.508s
logs/depth.did.Rap1.3M.log.err-987:real	0m34.482s
logs/depth.did.Rap1.3M.log.err-988:real	0m36.265s
logs/depth.did.Rap1.3M.log.err-989:real	0m29.907s
logs/depth.did.Rap1.3M.log.err-99:real	0m29.864s
logs/depth.did.Rap1.3M.log.err-990:real	0m30.818s
logs/depth.did.Rap1.3M.log.err-991:real	0m35.436s
logs/depth.did.Rap1.3M.log.err-992:real	1m18.776s
logs/depth.did.Rap1.3M.log.err-993:real	0m36.532s
logs/depth.did.Rap1.3M.log.err-994:real	0m34.420s
logs/depth.did.Rap1.3M.log.err-995:real	0m33.486s
logs/depth.did.Rap1.3M.log.err-996:real	0m34.228s
logs/depth.did.Rap1.3M.log.err-997:real	0m34.450s
logs/depth.did.Rap1.3M.log.err-998:real	0m30.534s
logs/depth.did.Rap1.3M.log.err-999:real	0m32.555s
